X1,Publication,Title,Tagline,Author,Category,City,Date
94,MSNBC,‘Lightning striking’: The swift shift of public in favor of...,"“It was like lightning striking, when you feel that electricity building up in a storm.” Author Heather McGhee describes how the pandemic primed this national moment and the seismic shift in America's view on racism following the death of George Floyd.",All In with Chris Hayes ,"Race, Equality , Economic Inequality, Black Lives Matter, Police Brutality",national,  2020-06-10
95,MSNBC,‘I can’t breathe’: Another shocking fatal arrest video emerges...,"More deadly confrontations with police captured on video emerge as George Floyd’s brother testifies before Congress, telling officials “enough is enough” and imploring them to do more on the issue of police brutality. As protests continue in the wake of",,"Race, Equality , Black Lives Matter, Police Brutality, Best of last night",national,2020-06-10  
96,MSNBC,Defund The Police means 'reimagining crisis management',The Black Policy Project Executive Director Isaac Bryan explains the decades-old movement.,MTP Daily ,"Black Lives Matter, Best of last night",national,  2020-06-10
97,MSNBC,Gov. Murphy: New Jersey to license police officers for first time,Gov. Phil Murphy (D-N.J.) discusses steps his state is taking to address police brutality.,MTP Daily ,"Black Lives Matter, New Jersey, Best of last night",national,  2020-06-10
98,MSNBC,"Jayapal: We need federal ban on chokeholds, no-knock warrants","Rep. Pramila Jayapal (D-Wash.) says the Senate needs to provide ""veto-proof"" legislation to the Trump administration to stop future police brutality.",MTP Daily ,"Black Lives Matter, Best of last night",national,  2020-06-10
99,MSNBC,Police reform bill hits partisan gridlock,"NBC News Correspondent Kasie Hunt says she struggles to see a path forward for bipartisan compromise, as Republicans want more studies and Democrats want concrete change.",MTP Daily ,"Black Lives Matter, Best of last night",national,  2020-06-10
100,MSNBC,'He's gotta go harder': Charlamagne Tha God warns VP Biden's...,"Protests continue across the country as George Floyd was laid to rest In Houston, TX, demanding action against police brutality. The Breakfast Club’s Charlamagne tha God joins MSNBC’s Stephanie Ruhle to discuss the ongoing call for racial equality in the",,"Race, Equality , Black Lives Matter, Joe Biden, Donald Trump, Best of last night",national,2020-06-09  
101,MSNBC,"Pelosi: Ignore Trump on police reform, racial justice because...","Speaker Nancy Pelosi joined MSNBC’s Stephanie Ruhle to discuss the Congressional response to the killing of George Floyd including Democrats’ newly unveiled bill on policing. Pelosi responds to the ongoing protests, arguing “the massive number of people",,"Economy, Congress, Black Lives Matter, Nancy Pelosi, Police Brutality, Best of last night",national,2020-06-09  
102,MSNBC,"BLM Houston Founder: When we address police brutality, we're...","Ashton Woods, Founder of Black Lives Matter Houston, speaks with MSNBC's Craig Melvin about police reform and his expectations for change.",,"Society, Equality , Race, Criminal Justice | MSNBC, Black Lives Matter",national,2020-06-09  
103,MSNBC,Houston Mayor: It's more than policing--it's about meeting the...,Houston Mayor Sylvester Turner joins MSNBC's Craig Melvin ahead of George Floyd's memorial to discuss his plans to effect change both in the police system and his underprivileged communities.,,"Society, Equality , Race, Criminal Justice | MSNBC, Texas, Black Lives Matter",national,2020-06-09  
104,MSNBC,"As Americans look for silver lining in George Floyd's death,...","Craig Melvin and Nikole Hannah-Jones of New York Times Magazine discuss how the history of the United States is ""littered with the bodies of black Americans"" who were forced into martyrdom to teach white Americans that black lives matter.",,,national,2020-06-09  
105,MSNBC,KY Senate candidate: Mitch McConnell 'couldn’t care less if we...,"Kentucky Senate candidate Charles Booker: “Someone like Mitch McConnell has profited from our pain, and sold us out in every way imaginable, and couldn’t care less if we die.”",All In with Chris Hayes ,"Race, Equality , Elections, Black Lives Matter, Police Brutality, Best of last night, Kentucky, Mitch McConnell",national,  2020-06-08
106,MSNBC,Sen. Harris says police reform bill is all about...,"Sen. Harris on the police reform bill: “It is completely and totally directed at one issue, which is accountability and consequence when there is a violation of law, when the rules are broken.”",All In with Chris Hayes ,"Race, Equality , Criminal Justice | MSNBC, Society, Kamala Harris, White House, Black Lives Matter, Police Brutality, Donald Trump, Best of last night",national,  2020-06-08
107,MSNBC,How Colin Kaepernick started a national movement years before...,"President Trump warning NFL Commissioner Roger Goodell players would be ""disrespecting"" the country if they kneel during the national anthem in protest to police brutality. The warning comes after Goodell admits he was ""wrong"" on the protests. MSNBC's",,"Culture, Society, Black Lives Matter, NFL, Sports, Donald Trump, Best of last night",national,2020-06-08  
108,MSNBC,'This is the moment': Inside the push to defund the police...,There is a nationwide debate over defunding the police as protesters across the country want action after George Floyd's killing. The Minneapolis City Council has voted to dismantle its police force and New York City's mayor De Blasio vows to cut funding,,"Race, Equality , Black Lives Matter, Police Brutality, Best of last night",national,2020-06-08  
109,MSNBC,Eugene Robinson: ‘I thought I’d never see Mitt Romney’ march...,"Sen. Mitt Romney joined demonstrators Sunday marching to the White House in protest of George Floyd's death in the custody of Minneapolis police. Eugene Robinson says, “I thought I would never see Mitt Romney, the most rock ribbed Republican in creation,",,,national,2020-06-08  
110,MSNBC,Mother of Black man killed by police in NJ: 'I just want to...,"Racquel Barrett, the mother of Maurice Gordon Jr. -- an unarmed black man who was shot by a New Jersey police officer in May -- joins Ayman Mohyeldin to demand answers in her son's killing. The family's lawyer, William Wagstaff, also joins the interview",,Black Lives Matter,national,2020-06-08  
111,MSNBC,D.C. mayor on mural: We have to stand up for our city and nation,"Mayor Muriel Bowser of Washington, D.C. discusses the peaceful protests in her city, her city's police force and the Black Lives Matter pavement mural on 16th Street in Washington.",Morning Joe  ,"Health, Economy, Donald Trump, Best of last night",national,  2020-06-08
112,MSNBC,Mitt Romney marches in Black Lives Matter protest,"Sen. Mitt Romney, R-Utah, walked with Black Lives Matter protesters in Washington, D.C. on Sunday. The Morning Joe panel discusses.",Morning Joe  ,"Republicans, Equality , Civil Liberties, Society, Race, Criminal Justice | MSNBC, Mitt Romney, Best of last night",national,  2020-06-08
113,MSNBC,Republican Sen. Mitt Romney walks with protesters in D.C.,"Sen. Mitt Romney, R-Utah, walked with Black Lives Matter protesters in Washington, D.C. Romney said, “We need many voices against racism” as he joined thousands in a peaceful demonstration.",,,national,2020-06-07  
114,MSNBC,Converting youth activism into youth voters,"Generation Z activists are leading social justice rallies around the country. Kailee Scales, Managing Director of Black Lives Matter Global Network; Sarah Audelo, Executive Director of Alliance for Youth Action; Pam Campos-Palma, Founder of Vets for the",,"Race, Equality",national,2020-06-07  
115,MSNBC,Massive protests in D.C. over death of George Floyd remain...,Protesters gathered in D.C. for a “die-in” on the Black Lives Matter mural for eight minutes and 46 seconds representing the amount of time former officer Derek Chauvin had his knee on George Floyd’s neck. NBC News’ Ali Vitali reports on the different,,,national,2020-06-07  
116,MSNBC,'Teens4Equality': Six teenage girls organize a march of...,"In Nashville, Tennessee, six teenage girls who met online and wanted to do something about the injustices they were seeing around the country  organized a peaceful march that saw thousands in attendance.",,"Race, Equality",national,2020-06-07  
117,MSNBC,Malcolm X’s daughter: ‘We can’t find ourselves in the same...,"Ilyasah Shabazz, activist, professor, and daughter of Malcolm X and Betty Shabazz, says she’s encouraged by the next generation’s eagerness for change.",,"Race, Equality , Civil Rights, Black Lives Matter, Best of last night",national,2020-06-07  
118,MSNBC,‘Black employees matter’: donations aren’t enough to change...,"Roland Martin, host of the #RolandMartinUnfiltered podcast, says big companies should be doing more to support Black staff and businesses.",,"Race, Equality , Corporations, Economy, Black Lives Matter, Barack Obama, Best of last night",national,2020-06-07  
119,MSNBC,Nikole Hannah-Jones: Black protest has always 'pushed us...,Pulitzer Prize-winning New York Times Magazine reporter Nikole Hannah-Jones and MSNBC’s Trymaine Lee discuss how white Americans are discovering the limits of their own freedom.,,"Race, Equality , Policing, Black Lives Matter, Best of last night",national,2020-06-07  
120,MSNBC,"BLM NY chairman outlines proposed reforms, says Cuomo agenda...","Hawk Newsome, chairman of Black Lives Matter of Greater NY, discusses his organizations proposed ""I Can't Breathe Act"" and calls for the disbanding of police unions.",Weekends with Alex Witt ,"Race, Equality , Best of last night",national,  2020-06-07
121,MSNBC,Activists paint 'defund the police' next to 'Black Lives...,"Ali Vitali reports from Washington D.C., where protesters have painted ""defund the police"" next to ""Black Lives Matter"" on the street that leads to the White House.",Weekends with Alex Witt ,"Race, Equality , White House, Black Lives Matter, Washington DC",national,  2020-06-07
122,MSNBC,George Floyd protests supported by Native American communities,The George Floyd protests against the police killing of this unarmed black man while in police custody and systemic racism are supported by Native American communities author and activist Gyasi Ross tells Joy Reid.,AM Joy ,"Race, Equality , Criminal Justice | MSNBC, Society, Policing, Black Lives Matter, Black Lives Matter, Police Brutality",national,  2020-06-06
123,MSNBC,Muhammad Ali's grandson: White Americans cannot remain...,"Jacob Ali-Wertheimer, activist and grandson of Muhammad Ali, says white Americans should step up and do their part in the fight for civil rights.",,"Race, Equality , Muhammad Ali, Black Lives Matter, Police Brutality, Best of last night",national,2020-06-06  
124,MSNBC,National Black Police Association chair: It's 'perfectly...,"National Black Police Association chair Capt. Sonia Pruitt, Columbia University’s Kimberlé Crenshaw, and NBC’s Jake Ward discuss how policing should change in the wake of George Floyd’s murder.",,"Policing, Black Lives Matter, Police Brutality, Best of last night",national,2020-06-06  
125,MSNBC,Reporters share memorable moments from an historic week in...,"MSNBC reporters have spent the past 11 days covering protests across the country and around the clock. Garrett Haake, Shaquille Brewster and Cal Perry share some of the moments that resonated with them: graffiti on a former slave house, asking, ""Why do we",The Last Word with Lawrence O'Donnell ,"Race, Equality , Police Brutality, Best of last night",national,  2020-06-06
126,MSNBC,Black Lives Matter co-founder: Implementing new police...,"While several police departments have already made policy changes after the death of George Floyd, Black Lives Matter co-founder Alicia Garza tells Ali Velshi more is needed than just reform. After those new policies are passed, she says “ultimately you",The Last Word with Lawrence O'Donnell ,"Race, Equality , Black Lives Matter, Police Brutality, Best of last night",national,  2020-06-06
127,MSNBC,‘Deeply broken’: Chris Hayes on what Buffalo PD video shows...,"Chris Hayes on video of Buffalo police pushing elderly protester: “In just those 15 seconds, that scene is an entire syllabus on how the culture of policing is broken. What has happened to it, and how it operates, and how it has essentially created a",All In with Chris Hayes ,"Race, Equality , Black Lives Matter, Police Brutality, Best of last night",national,  2020-06-05
128,MSNBC,Giant 'Black Lives Matter' mural painted near White House a...,"District of Columbia Mayor Muriel Bowser on Friday had ""Black Lives Matter"" painted on the street that leads to the White House where protesters have been demonstrating following George Floyd’s death in police custody.",,,national,2020-06-05  
129,MSNBC,"Chris Hayes: Yes, Gov. Cuomo, NYPD are beating peaceful...","Chris Hayes on the NYPD descending violently on peaceful protesters: ""The mayor of New York City and the governor of New York state went before reporters to gaslight the public, all of us, into believing that we did not see what we all saw.”",All In with Chris Hayes ,"Race, Equality , Black Lives Matter, Police Brutality, Best of last night",national,  2020-06-04
130,MSNBC,An obituary for George Floyd,Chris Hayes remembers the life of George Floyd: “[He] should be alive today. We shouldn’t be memorializing him.”,All In with Chris Hayes ,"Race, Equality , Black Lives Matter, Best of last night, Obituary",national,  2020-06-04
131,MSNBC,Wings in mural describe George 'very well': hometown friend...,NBC's Priscilla Thompson speaks with a community member from George Floyd's  hometown as he remembers the great character of his late friend.,,"Black Lives Matter, Texas, Black Lives Matter",national,2020-06-04  
132,MSNBC,Moderator for Town Hall reacts to Obama's message of hope,"Brittany Packnett Cunningham, Co-Founder of Campaign Zero and Black Lives Matter Activist, joins MSNBC's Craig Melvin to share her thoughts on Fmr. President Obama's speech urging protestors to push for change.",,"Equality , Race, Barack Obama",national,2020-06-04  
133,MSNBC,Chris Hayes: Trump’s attempts to project strength and...,Chris Hayes: “The problem at the heart of all of this is that fundamentally the President is a weak man. Deep down. And he compensates for that fundamental weakness by projecting strength in the most pathetic and obvious ways.”,All In with Chris Hayes ,"Military, National Security, White House, Black Lives Matter, Police Brutality, Donald Trump, Best of last night, Defense",national,  2020-06-03
134,MSNBC,MN councilman explains how police unions block real police reform,"“There's a growing realization that you're not going to get at the problem with policing if you don't do something about the unions,” says Chris Hayes. The Minneapolis councilman who tried to take on the police federations weighs in.",All In with Chris Hayes ,"Minnesota, Black Lives Matter, Police Brutality, Best of last night",national,  2020-06-03
135,MSNBC,Obama urges mayors to commit to planned reforms,Former President Obama lists three things that can be done to combat systemic racism in government.,MTP Daily ,"Black Lives Matter, Barack Obama, Best of last night",national,  2020-06-03
136,MSNBC,Obama: 'I want you to know that you matter',"""I want to speak directly to the young men and women of color in this country,"" former President Obama says.",MTP Daily ,"Black Lives Matter, Barack Obama, Best of last night",national,  2020-06-03
137,MSNBC,Obama: Young people's activism makes me 'optimistic',Former President Obama discusses the positive effect of Black Lives Matter protests across the country.,MTP Daily ,"Black Lives Matter, Barack Obama, Best of last night",national,  2020-06-03
138,MSNBC,Minneapolis attorney general encourages patience after nine...,"Many Minneapolis protesters are encouraged by the progress, NBC News' Shaquille Brewster reports.",MTP Daily ,"Black Lives Matter, Best of last night",national,  2020-06-03
139,MSNBC,Deray McKesson: Since Ferguson 'the police have killed more...,"Deray McKesson, a Black Lives Matter Organizer and Activist, joins MSNBC's Craig Melvin to discuss the on going protests throughout the nation and the policy changes that he believes, can make a real difference.",,"Society, Equality , Civil Liberties, Race, Criminal Justice | MSNBC",national,2020-06-03  
140,MSNBC,Fmr. aide to President Obama: 'We know what needs to be done',"Fmr. aide to President Obama talks about specific reforms needed to address police brutality in America saying, “We know what needs to be done, we simply need the political will to recognize that black lives matter.”",,,national,2020-06-03  
141,MSNBC,NYC demonstrators on why they protest: We need to be heard,Ali Velshi reports from New York City as two young protesters tell him why they have been protesting following the death of George Floyd.,,"Race, Equality",national,2020-06-03  
142,MSNBC,"Massive protests defy local curfews, Trump threats",NBC News' Gadi Schwartz reports from Los Angeles as many are arrested on the eighth night of protests following the death of George Floyd.,,"Race, Equality",national,2020-06-03  
143,MSNBC,Bryan Stevenson: I don’t believe we would win Brown v. Board...,"Bryan Stevenson: “I don’t believe we would win Brown v. Board of Education today. I think we have actually retreated from a commitment to equality, where we are now seeing new manifestations of sustaining racial hierarchy and white supremacy.”",All In with Chris Hayes ,"Race, Equality , Black Lives Matter, Police Brutality, history",national,  2020-06-02
144,MSNBC,"Chris Hayes: Trump is acting like a 'bumbling autocrat', not a...","Chris Hayes: “American citizens are being intimidated by their own military helicopters. This is not how a democratic president acts. It’s how a bumbling autocrat acts.""",All In with Chris Hayes ,"Race, Equality , Military, National Security, White House, Black Lives Matter, Police Brutality, Donald Trump, Best of last night",national,  2020-06-02
145,MSNBC,Houston Police Chief: 'We have to acknowledge the sin if we...,"Art Acevedo, Houston's Police Chief, joins MSNBC's Craig Melvin ahead of thousands expected to march in honor of George Floyd.",,"Equality , Race, Texas, Black Lives Matter",national,2020-06-02  
146,MSNBC,‘Inhumane’: Houston police chief reacts to George Floyd video,Chief Art Acevedo: “It was inhumane. It was criminal. My heart goes out to everyone who sees their own family member [in George Floyd.]”,All In with Chris Hayes ,"Race, Equality , Black Lives Matter, Police Brutality, Best of last night",national,  2020-06-01
147,MSNBC,Obama adviser on Trump protest response: ‘Dropped to yet...,"Valerie Jarrett on Trump protest response: “It’s appalling, but not surprising. It shows a lack of moral leadership for the pain that so many families across the country are feeling.”",All In with Chris Hayes ,"Race, Equality , White House, Black Lives Matter, Police Brutality, Donald Trump, Best of last night",national,  2020-06-01
148,MSNBC,Rev. Sharpton: The country will meet a strong and united...,Rev. Al Sharpton joins Craig Melvin to discuss the Floyd family and the eulogy he is set to give at George Floyd's funeral.,,"Society, Equality , Civil Liberties, Criminal Justice | MSNBC, Black Lives Matter",national,2020-06-01  
149,MSNBC,Tulsa mayor: ‘There's tremendous pain in our country that's...,"Tulsa mayor G. T. Bynum reflects on the 99th anniversary of the Tulsa Race Massacre that left 300 black Americans dead and 10,000 homeless",,"Race, Equality , Black Lives Matter, Oklahoma, history",national,2020-05-31  
150,MSNBC,Nikole Hannah-Jones: Black Americans are ‘demanding their full...,Pulitzer Prize-winning New York Times Magazine reporter Nikole Hannah-Jones and New Yorker staff writer Jelani Cobb discuss policing’s roots in slave patrols and enforcement of white supremacy during Reconstruction.,,"Black Lives Matter, Police Brutality, Best of last night, history",national,2020-05-31  
151,MSNBC,Tom Perez: ‘Civil rights is America’s unfinished business’,Democratic National Committee chair and former Assistant Attorney General for civil rights Tom Perez on why racial justice is “everyone’s responsibility.”,,"Democrats , Civil Rights, Black Lives Matter, Best of last night",national,2020-05-31  
152,MSNBC,Minnesota attorney general: ‘These cases are tougher than you...,Minnesota attorney general Keith Ellison says the other three officers involved in George Floyd’s death “are not out of the woods when it comes to this investigation.”,,"Minnesota, Black Lives Matter, Best of last night",national,2020-05-31  
153,MSNBC,Rep. Jeffries: ‘Something is very wrong in this country’,Democratic House Caucus chair Rep. Hakeem Jeffries of New York argues that “Congress needs to step up” to address racial injustice.,,"Congress, Minnesota, Black Lives Matter, Best of last night",national,2020-05-30  
154,MSNBC,"DeRay Mckesson: What you're seeing is people saying, 'Enough...","Black Lives Matter organizer DeRay Mckesson and Rutgers professor and author of “Eloquent Rage” Brittney Cooper on how little has changed since the 2014 protests against police brutality in Ferguson, MO.",,"Minnesota, Black Lives Matter, Ferguson, Best of last night",national,2020-05-30  
155,MSNBC,Rev. Sharpton: We will protest until all 4 officers are arrested,"Rev. Al Sharpton, host of MSNBC’s “PoliticsNation” and president of the National Action Network, says the charges against officer Derek Chauvin “do not nearly answer the call for justice” in the case of George Floyd’s killing.",,"Minnesota, Al Sharpton, Black Lives Matter, Best of last night",national,2020-05-30  
156,MSNBC,"‘Broken:’ Hayes on disproportionate effects of virus, police...",Chris Hayes: “The dead and the sick are disproportionately African-American and Latino people…The exact same fellow Americans that disproportionately die at the hands of police officers.”,All In with Chris Hayes ,"Race, Equality , Health, White House, Black Lives Matter, Police Brutality, Donald Trump, Best of last night",national,  2020-05-29
157,MSNBC,"Cory Booker: Peace is not merely the absence of violence, it's...",Sen. Booker remembers the first conversation he and his parents had about police: “I wish we lived in a nation that 30+ years later there weren’t still hundreds of thousands of parents feeling like they have to teach their black boys how not to get killed,All In with Chris Hayes ,"Race, Equality , Minnesota, Cory Booker, Black Lives Matter, Police Brutality, Donald Trump, Best of last night",national,  2020-05-29
158,MSNBC,See how long the officer charged with murder had knee on Floyd...,"New evidence released shows the officer charged with George Floyd’s murder had his knee on Floyd’s neck for two minutes and fifty three seconds after he was unresponsive. In this news report on “The Beat with Ari Melber,” MSNBC Anchor Ayman Mohyeldin",,"Race, Equality , Black Lives Matter, Police Brutality, Best of last night",national,2020-05-29  
159,MSNBC,Chris Hayes on Floyd protests: This is what Trump’s America...,Chris Hayes: “There is no plan from the President…Not the pandemic. Not the economic crisis. Not the societal inequities. Not predatory policing. Not the protests in Minnesota. Nothing except to make it all worse.”,All In with Chris Hayes ,"Race, Equality , Minnesota, Economic Inequality, White House, Black Lives Matter, Black Lives Matter, Police Brutality, Donald Trump, Best of last night",national,  2020-05-28
160,MSNBC,What happens when a virus ravages your community and so does...,"Eddie Glaude, Professor at Princeton University and Chair for the Center of African American Studies, joins MSNBC's Craig Melvin and reacts to the killing of George Floyd as well as the intensifying protests in Minneapolis.",,"Society, Civil Liberties, Criminal Justice | MSNBC, Black Lives Matter",national,2020-05-28  
161,MSNBC,Hundreds gather in Minneapolis to protest death of George Floyd,"NBC News' Shaq Brewster says ""it remains to be seen what we can expect tonight,"" the day after protesters clashed with police.",MTP Daily ,"Minnesota, Black Lives Matter, Best of last night",national,  2020-05-27
162,MSNBC,Activist: Police killings like 'managing a crisis within a...,"Black Lives Matter activist and President of Campaign Zero, Brittany Packnett Cunningham, tells Ayman Mohyeldin that the COVID-19 crisis has not abated a rise in police-involved deaths, like the one in Minneapolis. Cunningham says we must work to prevent",,,national,2020-05-27  
163,MSNBC,DeRay Mckesson: ‘Justice is the idea that there's no trauma in...,"Black Lives Matter organizer and host of ‘Pod Save the People’ DeRay Mckesson on the death of Ahmaud Arbery in Brunswick, GA and why disbanding the town’s police department could become a model for addressing officer misconduct.",,"Georgia, Black Lives Matter, Police Brutality, Best of last night",national,2020-05-17  
164,MSNBC,Biden’s VP pick discussed in viral op-ed by black women activists,"Joe Biden’s potential vice presidential pick, his campaign’s level of outreach to the black community, and more were discussed in a viral op-ed by black women activists published last week in The Washington Post. One of the writers of that editorial, co",AM Joy ,"Democrats , Race, Equality , Joe Biden, Best of last night",national,  2020-05-16
165,MSNBC,Attorney: Unarmed KY EMT was 'mutilated with bullets' by police,"The attorney for Breonna Taylor's family -- the black EMT who was shot to death by Kentucky police in March -- Benjamin Crump, tells Ayman Mohyeldin that the local police force has been distributing ""lies"" to protect themselves. Crump goes on to say that",,Black Lives Matter,national,2020-05-13  
166,MSNBC,Nikole Hannah-Jones: ‘Black Americans do not have the...,"Pulitzer Prize-winning creator of The New York Times’ ‘1619 Project’ Nikole Hannah-Jones discusses the shootings of Ahmaud Arbery in Satilla Shores, GA and Sean Reed in Indianapolis, IN.",,"Georgia, Black Lives Matter, Best of last night, Indiana",national,2020-05-10  
167,MSNBC,"For Black Americans, racism is the 'pre-existing virus', says...","Rev. Al Sharpton gives an update on the Ahmaud Arbery case, carefully highlighting racism as an affliction to the welfare of Black Americans, even in 2020.",PoliticsNation with Al Sharpton ,"Culture, Society, Criminal Justice | MSNBC, Black Lives Matter, Best of last night",national,  2020-05-09
168,MSNBC,‘It looks like murder’: Stacey Abrams on Ahmaud Arbery shooting,Stacey Abrams on the shooting of a 25-year-old unarmed black man named Ahmaud Arbery: “It looks like the Arbery family has been dealt a very sore hand of injustice.”,All In with Chris Hayes ,"Equality , Race, Guns, Society, Black Lives Matter, Georgia, Best of last night",national,  2020-05-06
169,MSNBC,"Unarmed black jogger gunned down in Georgia, igniting protest","Viewer discretion is advised: Video footage show the last moments of Ahmaud Arbery, an African American Georgia resident, who was killed in broad daylight while on an afternoon jog. The video shows two men, who have not been charged, shooting and killing",,"Race, Equality , Black Lives Matter, Georgia, Police Brutality, Best of last night",national,2020-05-06  
170,MSNBC,Coronavirus exposes healthcare disparity in minorities as...,"In Michigan, the coronavirus has taken a fatal toll on a 5-year-old who lost her life to the disease. Despite making up only 14 percent of Michigan’s total population, African Americans account for 40 percent of the deaths related to covid-19. Detroit",,"Health, Black Lives Matter, Michigan, Donald Trump",national,2020-04-21  
171,MSNBC,"Sanders’s appeal to many younger black, Latinx voters analyzed","Bernie Sanders’ appeal to Latinx and many younger, black voters is analyzed by politics expert and co-creator of Black Lives Matter Alicia Garza, in conversation with Joy Reid.",AM Joy ,"Democrats , Race, Equality , Latinos, Bernie Sanders",national,  2020-03-01
172,MSNBC,Watch 'Black Lives Matter' co-founder endorse Sanders and Warren,"The eyes of the political world are on South Carolina, where over half of the Democratic primary voters are black. ‘Black Lives Matter’ Co-Founder Patrisse Cullors joins Ari Melber making a dual endorsement, backing Bernie Sanders and Elizabeth Warren for",,"Black Lives Matter, Black Lives Matter, Bernie Sanders, Elizabeth Warren, South Carolina",national,2020-02-24  
173,MSNBC,Black activist group endorses Sen. Warren,"Senator Elizabeth Warren (D-Mass.) is seeking a boost after her fiery debate performance. Co-founder of Black Lives Matter, Alicia Garza, joins Ali Velshi to discuss why her Black to the Future Action Fund endorsed Warren, and her path to garnering",,"Democrats , Race, Equality , Elections, Elizabeth Warren",national,2020-02-20  
174,MSNBC,Author KK Ottesen talks new book 'Activist: Portraits of Courage',"Dozens of activists who were photographed and profiled in the book, ""Activist: Portraits of Courage.""",PoliticsNation with Al Sharpton ,"Black Lives Matter, John Lewis, Al Sharpton, Black Lives Matter",national,  2020-01-02
175,MSNBC,Six white candidates qualify for next Democratic debate so far,"Sen. Kamala Harris announced recently that she is suspending her campaign, the only African-American woman running to unseat Donald Trump, adding to the irony that what started out as one of the most diverse presidential fields in American history, has",AM Joy ,"Democrats , Women, Equality , Race, Elections, Kamala Harris, Women in Politics, Best of last night",national,  2019-12-07
176,MSNBC,Michael Eric Dyson: 'black voters are sick and tired of being...,The most recent national poll for the democratic presidential nomination still shows a hotly contested race.,PoliticsNation with Al Sharpton ,"Kamala Harris, Cory Booker, Black Lives Matter, NFL, Black Lives Matter, Bernie Sanders, Elizabeth Warren, Joe Biden, Donald Trump",national,  2019-12-01
177,MSNBC,Transcript: Roberta Jacobson,Roberta Jacobson discusses her role in the State Department and her time as the United States Ambassador to Mexico.,,"Society, Media News, Video, Top Stories and Community | MSNBC, The Oath",national,2020-11-13  
178,MSNBC,"Seeking inclusivity, small town makes history","As much as the town’s history has informed its identity, it is not immune from change.",Maya Eaglin The Rachel Maddow Show ,,national,  2019-11-12
179,MSNBC,Transcript: John Pistole,John Pistole shares fascinating stories about his work as an FBI agent and his experience as head of the Transportation Security Administration.,,"Society, Media News, Video, Top Stories and Community | MSNBC",national,2020-11-06  
180,MSNBC,Transcript: Jeremy Bash,"Jeremy Bash talks about his work at the Central Intelligence Agency and the Department of Defense, and recounts stories of his time in the CIA.",,"Society, Media News, Video, Top Stories and Community | MSNBC",national,2020-10-30  
181,MSNBC,Transcript: Bob Paulson,"Bob Paulson discusses his experience in the Royal Canadian Mounted Police, the history of the Mounties, and his transition into policing.",,"Society, Media News, Video, Top Stories and Community | MSNBC, The Oath",national,2020-10-23  
182,MSNBC,Transcript: James Stavridis,Transcript: James Stavridis,,"Society, Media News, Video, Top Stories and Community | MSNBC",national,2020-10-16  
183,MSNBC,Black teen suicide rates skyrocket in US,We want to shine a light on a crisis within the black community. Suicide rates among black youth are skyrocketing.,PoliticsNation with Al Sharpton ,"Congress, Black Lives Matter, Women in Politics",national,  2019-10-12
184,MSNBC,Transcript: Kathy Ruemmler,"Kathy Ruemmler, Former White House Counsel to Barack Obama and prosecutor on the Enron Task Force, talks with Chuck Rosenberg about her life in public service.",,"Society, Media News, Video, Top Stories and Community | MSNBC, The Oath",national,2020-09-25  
185,MSNBC,Is A.I. racist? Police under fire for controversial tech tools,"Black Lives Matter activist DeRay Mckesson outlines the systemic discrimination in some new law enforcement technology, from new airborne surveillance above Baltimore to facial recognition technology that consistently misidentify the faces of African",,"Black Lives Matter, Donald Trump, Baltimore",national,2020-09-11  
186,MSNBC,Why has the number of women in prison increased so drastically...,The number of women incarcerated in the US has exploded 750 percent since 1980. What’s driving that huge increase? Black Lives Matter cofounder and activist Patrisse Cullors explains how both sexism and racism play a role.,,"Society, Women, Race, Criminal Justice | MSNBC",national,2020-09-07  
187,MSNBC,Walsh on primary challenge: I'm sorry I helped elect Trump,"MSNBC’s Kendis Gibson discusses former Rep. Joe Walsh’s (R-IL) primary challenge against President Trump with Walsh himself. Walsh apologized for his role in putting Trump in office, saying that he helped elect someone unfit to be president and that Trump",,"Media News, Video, Top Stories and Community | MSNBC, Society, Democrats , Civil Liberties, Race, Equality , Culture, Black Lives Matter",national,2020-08-25  
188,MSNBC,Activist: Firing of Garner officer a 'victory in some ways',Ali Velshi talks with civil rights activist and “Pod Save The People” host DeRay Mckesson about the New York police commissioner’s decision to fire the officer who put Eric Garner in a chokehold in 2014.,,"Equality , Black Lives Matter, Police Brutality",national,2020-08-19  
189,MSNBC,What NYPD officer Pantaleo’s firing means for civil rights...,"Black Lives Matter Global Network co-founder Alicia Garza, NYCLU Policy Director Lee Rowland and Georgetown Law Professor Paul Butler join Chris Jansing to discuss what the decision to fire the police officer involved in Eric Garner's death five years",,"Black Lives Matter, Police Brutality, Eric Garner",national,2020-08-19  
190,MSNBC,"Daniel Pantaleo, NYPD cop in Eric Garner case, fired","BREAKING: Daniel Pantaleo, NYPD officer at center of Eric Garner’s death case, fired from department, Commissioner O’Neill says.",,"Race, Equality",national,2020-08-19  
191,MSNBC,"Gov. Bullock is running for health, healthcare and the presidency","Bullock is running for health, healthcare and the presidency",Morning Joe staff Morning Joe  ,Health,national,  2019-08-12
192,MSNBC,Looking at race relations in the U.S. 5 years after Ferguson,"Today marks five years since Michael Brown was shot to death by police in Ferguson, Missouri, a defining moment in American race relations and giving voice to the Black Lives Matter movement. NBC’s Trymaine Lee and Politics Editor of TheRoot.com Jason",MSNBC Live with Stephanie Ruhle ,"Race, Equality , Michael Brown, Ferguson, Best of last night",national,  2019-08-09
